Links,Texts,Text
https://navavani.org.in/wp/archives/16568,രമണൻ സംസ്കൃതത്തിൽ – ശ്രീ മുത്തലപുരം മോഹൻദാസ്,
https://navavani.org.in/wp/archives/16344,नववर्षशुभगीतम् – विजयन् वि. पट्टाम्बि।,"जय जय मङ्गलवर्ष समागत
जय जय हर्षद कालरूपिन्।
(जय जय…..)
नववर्ष संगम सुदिनसमागमे
हृदयप्रकर्षो मे ज्वलति तीव्रम्।
नववर्षसंजात पल्लवजालेन
हृदयं हरतीव बालचूतः।।
(जय जय…)
मधुमत्तकोकिलैः सुमदलगन्धैश्च
जनुवरिमासोयं हृदयहारी।
सुरभिलवायुना मृदुपु्ष्पकेलिभि-
रनुदिनं चित्तमपहरति।।
(जय जय…)
लसतां विलसतामानन्दसागरो
हृदयेषु मानवमन्दिरेषु।
मधुरं च मङ्गलं तावक जीवन-
मनुदिनं वर्षेस्मिन् भवतु मित्र।।
(जय जय…)
हरतु वो दूरितान्यखिलानि सर्वेश
कृपया जगत्रयपालकस्य।
भवतु जगदयं सुखदो निरामयो
नववर्षहर्षेषु मङ्गलेषु।।
(जय जय…)"
https://navavani.org.in/wp/archives/16315,शलभेभ्यः – विवर्तनम् – NARAYANAN N,"പാറ്റകളോട്
തീയിൽചാടി മരിക്കാനോ, തീ
തിന്നാമെന്നു നിനച്ചിട്ടോ?
തീയിനുനേരെ കൂട്ടത്തോടെ
പായുന്നു ചെറു പാറ്റകളേ?
തീയിൽച്ചാടി മരിക്കാൻ മാത്രം
തിന്മകളുണ്ടോ ലോകത്തിൽ?
പൊട്ടിവിടർന്നപ്പോഴേക്കങ്ങനെ
പറ്റിപ്പോയീ നൈരാശ്യം ?
തിന്നാനുള്ളതുതാനിക്കത്തും
തീയെന്നോർത്തിട്ടാണെങ്കിൽ
നിങ്ങളോടൊന്നും പറയാനില്ലിനി
നിഖിലേശ്വരനോടല്ലാതെ
അറിവുണ്ടാകുംവരെയിനിയാർക്കും
ചിറകില്ലാതെയിരിക്കട്ടെ
അക്കിത്തം
शलभेभ्यः।
वह्निसमक्षं संघो भूत्वा
अयि किं शलभाः धावन्ति?
निवत्य वह्नौ मरणं प्राप्तुं
भोक्तुं योग्यं मत्वा किम्?
प्रविश्य वह्नौ मृतिमाप्नोतुं
दोषा केयिह भूलोके?
प्रादुर्भूते नूतनसमये
त्वभवत् कथमिह नैराश्यम्?
एतां भोक्तुं चेद्यति युक्तां
वह्निज्वालां प्रोज्वलितां
किमपि न भाषे युष्मान् प्रति तं
निखिलेश्वरमेवं वच मे
विवेकसहितं ज्ञानं यावत्
तावत् पक्षौ मा भवतु।
Narayanan N Kuttoth

KOzhikode – 673524
Phone: 9496222537
Audio Click here"
https://navavani.org.in/wp/archives/16097,മൂകാംബികാസ്തുതിപഞ്ചകം: Sankarji Kodakara,"മൂകാംബികാസ്തുതിപഞ്ചകം
ശങ്കര്‍ജി കൊടകര
1
സന്താപനാശനിപുണാം സകലാഭിവന്ദ്യാം
സദ്ബുദ്ധിദാനവ്രതദീക്ഷിത ചിത്പ്രകാശാം
മൂകായ വാഗമൃതദാനപരാം മഹേശീം
മൂകാംബികാം ഭഗവതീം ശരണം പ്രപദ്യേ
അര്‍ത്ഥം – സന്താപത്തെ നശിപ്പിക്കുന്നവളും എല്ലാവരാലും അഭിവന്ദ്യയും സദ്ബുദ്ധിയെ പ്രദാനം ചെയ്യുന്നതില്‍ വ്രതമെടുത്ത ചിത്പ്രകാശയും മൂകനെന്ന കവിക്ക് (മൂകന്മാര്‍ക്കും) വാക്കാകുന്ന അമൃതം പ്രദാനം ചെയ്തവളും ആയ മൂകാംബികാ ഭഗവതിയെ ഞാന്‍ ശരണം പ്രാപിക്കുന്നു.
2
കാര്യം മയാംബ! തവ പാദയുഗാര്‍ച്ചനം ഹി
ജപ്യം ഹി ദേവി! തവ നാമസഹസ്രകാണി
ധ്യേയം ത്വദീയവരദാഭയചാരുരൂപം
മൂകാംബികാം ഭഗവതീം ശരണം പ്രപദ്യേ.
അര്‍ത്ഥം – അമ്മേ ! അവിടുത്തെ പാദപൂജ ചെയ്യുക എന്നതാണ് എന്റെ കര്‍ത്തവ്യം .ഹേ ദേവി !ഞാന്‍ ജപിക്കേണ്ടത് അവിടുത്തെ ആയിരക്കണക്കിന് വരുന്ന നാമജാലങ്ങളെ മാത്രം. അങ്ങയുടെ വരാഭയമായ മനോഹരരൂപത്തെ ആണ് ഞാന്‍ ധ്യാനിക്കേണ്ടത് . മൂകാംബികാഭഗവതിയെ ഞാന്‍ ശരണം പ്രാപിക്കുന്നു.
3
യാ ഹ്യാപഭൂമ്യനിലതേജവിയത്സ്വരൂപാന്‍
ധ‍ൃത്വാ Sഥ പാതി സകലാനി ചരാചരാണി
യാ ശാങ്കരീ പ്രണവതത്ത്വമയീ ച യാസ്താം
മൂകാംബികാം ഭഗവതീം ശരണം പ്രപദ്യേ.
അര്‍ത്ഥം – യാതൊരു ദേവിയാണോ ജലം ഭൂമി വായു തേജസ് ആകാശം എന്നീ രൂപങ്ങളെ ധരിച്ച് (അവയെ സൃഷ്ടിച്ച് )സകലചരാചരങ്ങളേയും രക്ഷിക്കുന്നത് , പ്രണവതത്ത്വമയിയായ സരസ്വതിയും ശിവശക്തിയായ ശാങ്കരീദേവിയുമായി ആരാണോ നില കൊള്ളുന്നത് ആ മൂകാബികാദേവിയെ ഞാന്‍ ശരണം പ്രാപിക്കുന്നു.
4
ഷഡ്വൈരിപാടനചണാം ത്രിഗുണാതിരൂപാ–
മഷ്ടപ്രദാനനിപുണാം ജഗദേകനാഥാം
ത്രയ്യന്തരാര്‍ത്ഥരതഭൂമിസുരാഭിവന്ദ്യാം ‍
മൂകാംബികാം ഭഗവതീം ശരണം പ്രപദ്യേ.
അര്‍ത്ഥം–കാമം ക്രോധം ലോഭം മോഹം മദം മാത്സര്യം തുടങ്ങിയ ആറു ശത്രുക്കളെ നശിപ്പിക്കുന്നതില്‍ നിപുണയും സത്വം രജസ് തമസ് എന്നീ ഗുണങ്ങള്‍ക്ക് അതീതമായ രൂപമുള്ളവളും അഷ്ടൈശ്വര്യപ്രദായിനിയും ജഗത്തിന് ഏകനാഥയും മൂന്ന് വേദങ്ങളുടെ അന്തരാര്‍ത്ഥവിചിന്തനത്തില്‍ മുഴുകിയ ഭൂസുരന്മാരാല്‍ (പണ്ഡിതന്മാരാല്‍) അഭിവന്ദ്യയുമായ മൂകാംബികാദേവിയെ ഞാന്‍ ശരണം പ്രാപിക്കുന്നു .
5
യസ്യാഃ സ്മൃതിര്‍ഹരിഹരേന്ദ്രദിഗീശദേവ–
വൃന്ദസ്യ സര്‍വ്വവിജയപ്രഥമോ ഹി ഹേതുഃ
യാമാമനന്ത്യഖിലവര്‍ണ്ണമയീതി വേദൈഃ
താമംബികാം ഭഗവതീം ശരണം പ്രപദ്യേ.
അര്‍ത്ഥം – വിഷ്ണു ശിവന്‍ ഇന്ദ്രന്‍ തുടങ്ങിയ ദിഗ്ദേവന്മാര്‍ അടങ്ങിയ ദേവവൃന്ദത്തിന്റെ സകല വിജയത്തിനും ആദ്യ കാരണമാകുന്നത് യാതൊരു ദേവിയുടെ സ്മരണയാണോ, സകല വര്‍ണ്ണസ്വരൂപയായി യാതൊരു ദേവിയെയാണോ വേദങ്ങള്‍ പ്രകീര്‍ത്തിക്കുന്നത് ആ മൂകാംബികാദേവിയെ ഞാന്‍ ശരണം പ്രാപിക്കുന്നു.
ഫലശ്രുതി
മൂകാംബികാമഹാദേവ്യാഃ സ്തോത്രമേതത് ജപേദ്യദി
തസ്യ വാണീ സഭാമദ്ധ്യേ സ്ഖലിതാ ന ഭവിഷ്യതി
അര്‍ത്ഥം – മൂകാംബികാദേവിയുടെ ഈ സ്തോത്രം ജപിക്കുന്നവന്റെ വാക്ക് സഭാമദ്ധ്യത്തില്‍ ഒരിക്കലും പിഴയ്ക്കുകയില്ല
2017 ല്‍ ആണെന്ന് തോന്നുന്നു സംസ്കൃത അദ്ധ്യാപകരായ ലിപി ദിലീപ് വിനായക് രാജേഷ് എന്നിവരുമൊത്ത് മൂകാംബികാ ക്ഷേത്രദര്‍ശനം നടത്തുകയുണ്ടായി . അപ്പോള്‍ മനസില്‍ തോന്നിയത് ചൊല്ലി . വിനായക് മാഷ് അത് സ്വന്തം മൊബൈലില്‍ എഴുതി സൂക്ഷിച്ചു . ആ പദ്യങ്ങള്‍ പല വട്ടം തിരുത്തി പരിഷ്കരിച്ചതാണീ സ്തോത്രം . സജ്ജനസമക്ഷം സമര്‍പ്പിക്കുന്നു.
സമര്‍പ്പണം
എന്റെ അഭിവന്ദ്യ ഗുരുനാഥന്‍ പ്രോഫ. എ. സുബ്രഹ്മണ്യ അയ്യര്‍ സാറിന്റെ പാദപത്മങ്ങളില്‍
അകാരാദി ഹകാരാന്താ–
ന്യക്ഷരാണി നമാമ്യഹം
വര്‍ണ്ണരൂപാം ശാരദാം താം
പ്രണമാമി പുനഃ പുനഃ
ഗുരുകാരുണ്യസിന്ധ്വംബു–
സ്നാതസ്യ രചനാം മമ
ഗുരുപാദാംബുജദ്വന്ദ്വേ
അര്‍പ്പയേ Sഹം യഥാവിധി"
https://navavani.org.in/wp/archives/16103,मच्चिते सन्निधिं कुरु । Vijayan V Pattambi,"मच्चिते सन्निधिं कुरु ।
– – – – – – – – – – – – –
सरस्वति नमस्तुभ्यं
सर्वपापविनाशिके ।
शारदे मायिके देवि !
मच्चित्ते सन्निधिं कुरु ॥ ।
मातृरूपेण भूतेषु
सततं संस्थिता हृदि ।
सर्वेषां सौख्यलाभाय
देवि तुभ्यं नमो नमः ॥ २
पद्मनाभप्रिये देवि
पद्मपीठसुसंस्थिते ।
पद्मगन्धेन सम्पन्ने
पद्माक्षि ! पाहि मां सदा॥3
शुभ्रवस्त्रप्रिये देवि
रत्नहारविभूषिते ।
शरच्चन्द्रोज्वले धन्ये
चन्द्रिकाधवलप्रभे ॥ 4
कमण्डलुमक्षमालाञ्च
धारयन्ती करेषु या
सा मे चित्ततमः हन्तु
सर्वपापानि सर्वदा। । 5
चलत्पद्मविलोलाक्षि !
विमले विश्वरक्षिके ।
विलोलाक्षियुगे पुण्ये
मच्चित्ते सन्निधिं कुरु ॥ 6
ब्रह्मणा शङ्करणापि
विष्णुना चापि पूजिते ।
सर्वदेवकुलै र्नित्यं
पूजिते जगदम्बिके ॥ 7
जाड्यापहारिके देवि
कष्टसङ्कटनाशिके ।
शिष्टानां जनजालानां
रक्षिके शक्तिरुपिणि । । 8
शिवे च शिवदे देवि
शिवचित्तनिवासिनि ।
शिवेतरविनाशाय |
शैलपुत्रि ! नमो नमः ॥ 9
पाहि पाहि सदा पाहि
पावनेष्वतिपावने ।
पापान्मां मोचय भद्रे
परमानन्ददायिके ॥ 10"
https://navavani.org.in/wp/archives/15993,संस्कृतदिनाचरणस्तवम् – by Narayanan N,"संस्कृतदिनाचरणस्तवम्।
Narayanan N
     1.  मुनिवरपोषित चित्तविकार समुज्वल सद्गुण रामकथाम्
       प्रणवमहत्व विधातृ जगत्पति शङ्करभासित कल्पलताम्
       सुमततिशोभित सत्वसनातन दिव्यकथामृत लोकहितम्
       जय जय भारतकीर्तिविराजित सर्गविचारदिनाचरणम्।
2. गुणमहिमोदय वेदपुराणसरित्पतिविस्तृत तोयनिभम्
सकलमुनीश्वर कीर्तनवन्दित श्रेष्ठकथार्जित भासयुतम्
नतिनिभृतानन पार्षदयूथ समञ्चसघोषविधानतलम्
जय जय वेदविहायसि विश्रुतमन्त्रपवित्रदिनाचरणम्।
  3.    बहुजनचर्चित कीर्तिलताखिल चारुचतुष्पदनाभभृतम्
      निखिलतलानृतपापविमोचनकाव्यसुधामल शक्तियुते
      द्विजवरचर्वितजालमृदुस्वन धातृसुताक्षरधन्यव्रते
      जय जय शङ्कर डम्बरवादन नादचतुर्दशसूत्रयुते।
4. अखिलतपोबल सिद्धिनिबन्धित शास्त्रविशेषविधिप्रचुरे
उपनिषदां व्रततीततिपुष्पित रम्यमनोहरकान्तियुते
मुनिवरमुख्यतपस्थितसंगत युक्तिविचारविशेषतमम्
जय जय सत्ययुगेषु प्रचालित संस्कृतियुक्तदिनाचरणम्।
5.      वररुचिवार्तिकभाष्यपतञ्जलि पाणिनिसूत्रविशेषधृतम्
     नटनकलालय नाट्यविशेष मनोहर विस्तृत शास्त्रभृतम्
     गदशमनप्रतिपादित वेदसकुङ्कुम चित्रकफालतलम्
     जय जय पुष्कलसाहितिनिर्भर ग्रन्थसमेतदिनाचरणम्।
6. सहितमनस्सुख शान्तिसमुत्थित योगविशेषण कामदुगा–
अतिवरसंबहुवेगचतुष्क्रिय पूरित बन्धुर शास्त्रमतम्
कवनरसप्रतिपादितलक्षण कारिकया परिपुष्टधिया
जय जय नित्यं प्रतिधैर्विषयैः सूरिभिः घुषितदिनाचरणम्।
  7.    गुणगणकर्मसु बद्धविकस्वर पूरितबन्धित काव्ययुते
      शमयम मोक्षसमुन्नति तारक चिन्तित संगत ध्यानरते
      प्रतिदिनराग गभस्तिभिरुत्थित सर्वचलत्पदशक्तियुते
     जय जय सस्यवितानित कोमल सूक्ष्मपरिस्थितिरैक्यदिनम्।
8. धनुगुणबन्धित बाणनियुक्त विदारणसैन्य विजेतृपथाम्
वरुणविभेदक पाशुपतस्थित पन्नग गारुड ब्रह्मयुतम्
मनुजमनोभव धारणपोषित आणवनाशकतुल्यबलम्
जय जय बुद्धिविशेष समार्जित शेषिविधान दिनाचरमम्।
9.     शृणु शृणु मास्मर चित्तसमाधि विशेषतपोमय सिद्धवरम्
     वद वद ललित सम्मिलितोदय सुक्ष्मतलस्थित बोधगिरा
     पठतु सदा निजशक्तिनिबन्धित भारतकाव्य विशिष्टसुधाम्
     जय जय मंगलसूक्तिविराजित राज्यपवित्र दिनाचरणम्।
10. जनहितसम्मतिदान समुज्वलशासनशोभित राष्ट्रहिते
गुणगण चूषण मर्द्दन पीडन मुक्तिविधान व्यवस्थितये
समतुलितैकमनस्थितिपूरित नीतिसुतार्यपदस्थितये
जय जय लोकहिताय विशिष्ट वनान्तर सम्पद्सुखमिलिते।"
https://navavani.org.in/wp/archives/15971,कविता -by Sri. Narayanan N,
https://navavani.org.in/wp/archives/15826,।। अमरभारतीस्तोत्रम् ।। – Sankaranarayanan Kodakara,"।। अमरभारतीस्तोत्रम् ।।
ललितवाग्युता काव्यभूषिता सरसकोमला तत्वबोधिका।
जयतु सर्वदा वेदभूषिता अमरभारती भारते चिरम्।। 1
कविकुलेश्वराराधिता तथा यतिपतीश्वरेनार्चिता सदा ।
लसतु भूतले शास्त्रसंयुता चिरपुरातनी देवभारती।। 2
विविधनाटकैर्गीतिभिर्युता सुकृतवाहिनी वाङ्विमोहिनी ।
जयतु सर्वदा देववन्दिता अमरभारती भूतले चिरम् ।। 3
सकलमोहनम् संस्कृतस्वनम् हितविधायकम् नीतिदायकम् ।
जयतु सर्वदा कर्मशर्मदम् शरणदायकम् भूतले चिरम् ।। 4
मम तु भाषणं संस्कृतं पदम् मम तु पूजनं संस्कृतं सदा ।
मम तु लेखनं दर्शनं तथा मम हि जीवनं संस्कृताय वै।। 5
जनपदे वने पत्तने गृहे लसतु संस्कृतदीपिका सदा ।
अमरभारतीज्ञानदीपनात् भवतु संस्कृताः मानवाः चिरम् ।। 6
( समर्पणम् )
अयि मनोहरे संस्कृताम्बिके तव पदाम्बुजम् अर्चयाम्यहम् ।
तव कृपावशात्काव्यकर्मणि भवतु मे शिवं शं च सन्ततम् ।।
शङ्करनारायणः, कोटकरा
दूरवाणी – 9744780455"
https://navavani.org.in/wp/archives/15794,संस्कृतं नमाम्यहम् – संस्कृतदिनगीतम्।,"।।संस्कृतं नमाम्यहम् ॥
 
संस्कृतं पठाम्यहं संस्कृतं वदाम्य हम् ।
संस्कृतप्रचारणे तत्परो भवाम्यहम् ॥
सर्वलोकविश्रुतं संस्कृतं भजाम्य हम् ।
सज्जनैश्च सेवितं संस्कृतं नमाम्यहम् ॥
काव्यपुष्टकोमलं शास्त्रतत्व सेवितम्
पावनेषु पावनं संस्कृतं भजाम्यहम् ॥
सर्वलोकविश्रुतं संस्कृतं प्रपाठय
सर्वमङ्गलाय मे संस्कृतं समर्थकम् ॥
प्राणवायुसम्मितं संस्कृताय सेव नम् ।
सर्वलोकरक्षणं संस्कृतव्रतं महत् ।
संस्कृताय सेवनं सत्वगुणवर्धकम्
नित्यसौख्यहेतुकं जीवनाय साधकम् ॥
सर्वपुण्यसागरं सर्वकर्मबोधकम्
सर्वथा हितं परं तं भजे सनातनम् ॥
संस्कृते रतिर्मम भक्ति२स्त्य चञ्चला
सिद्धिरस्तु मे सदा भारति ! गुणात्मिके !
संस्कृतेन भाषणे संस्कृतस्य रक्षणे
संस्कृताय चार्पणे सेवको भवाम्यहम् ॥
संस्कृतं प्रसारय संस्कृतं प्रसाधय
संस्कृतस्य संस्कृतिं सर्वदा नुशीलय ॥
विजयन् वि. पट्टाम्बि।"
https://navavani.org.in/wp/archives/14357,VICTERS: STD-10: ONLINE CLASSES,STD: 10  – FIRST BELL ONLINE CLASSES
https://navavani.org.in/wp/archives/15690,कविता – विजयन् वि पट्टाम्पि,"भारतं महीयते…….
भारतं महीयते सत्यधर्म संभृतम्
त्यागशीलमाश्रितं सर्वलोकरक्षकम् । ।
सर्वशास्त्रवर्धकं सर्वसौख्यदायकम् ।
सर्वधर्मपोषकं सर्वदुःखहारकम् ।
शान्तिगीतिपाठकं सर्वदोषनाश कम्
सत्वशुद्धिवर्धकं सर्वलोक वन्दितम् ॥
याज्ञवल्क्यसम्मितैःराष्ट्रधर्म पालकै :
नीतिशास्त्रबोधनं जीवनाय स्वीकृतम् । ।
भारताख्यकाव्यदीपशोभितं मही तलम् ।
योगशास्त्रदत्तसौख्यसभृतं हि भारतम् ॥
भ्रातृभावसूचकम् वीरकर्मदर्श कम् ।
भावये च भारतं पावनं सनातनम् ॥
सत्यदीपमाश्रितं सज्जनैश्च पूरित म् ।
तं नमामि मामकं जन्गभूमि भारतम् ॥"
