Links,Texts,Text
https://navavani.org.in/wp/archives/2834,एष्यन् मुष्टियुद्धस्पर्धायां मेरी कोम् अन्तिमचरणं प्राप्ता।,भारतस्य क्रीडकप्रतिभा मेरी कों वर्या एष्या मुष्टिप्रहरयुद्धस्पर्धायाः अन्तिमचरणं प्रविष्टा। जापानस्य टाबस् कोमुरा महाभागं विजित्यैव एषा प्राप्तिः। पूर्वं पञ्चवारं विश्वविजेता भवति मेरी कोम्। अधुना एष्या वैभवस्पर्धायाः अन्तिमे चरणे सा स्पर्धिता। अस्यां स्पर्धायां अस्याः पञ्चमा अन्तिमचरणस्पर्धा भवतीयम्। अत्र विजेष्यति चेत् एष्या स्पर्धायाम् अस्याः प्रथमं सुवर्णपतकं भविष्यति।
https://navavani.org.in/wp/archives/2829,"गेयिल् विरुद्धसमरः, अद्य निर्णयो भविष्यति।",कोषिक्कोट् – गेयिल् विरुद्धसमरस्य विरामार्थं राज्यसर्वकारस्य परिश्रमः विजयपथं प्राप्नोति। ह्यस्तने आयोजिते सार्वदलीयाधिवेशने आशङ्काः सामान्यतः परिहृताः आसीत्। गेयिल् परियोजनां प्रति जनमनसि सञ्जातः मिथ्याबोधः नूनम् अवसीयते इति उद्योगमन्त्री ए.सी. मोय्तीन् वर्यः प्रत्याशां प्राकटयत्। गृहं नष्टवतां पुनरधिवासः निश्चितः भवतीति सार्वदलीयाधिवेशनानन्तरं मन्त्रिवर्यः सूचितवान्। जनानाम् आशङ्कापरिबारार्थं ग्रामतलेषु सेवासङ्घः (हेल्प् डेस्क्) आयोजयिष्यते। सुरक्षां दृढयितुं सर्वाणि कार्याणि स्वीकरिष्यतीत्यपि स न्यगादीत्।
https://navavani.org.in/wp/archives/2822,विद्यालयसौधात् पतित्वा छात्रा आहता।,कोट्टयम् – विद्यालयसौधात् पतित्वा एका छात्रा आहता। कटुत्तुरूत्तिदेशस्थे सेय्न्ट् मैक्किल्स् विद्यालये दशमकक्ष्यायां पठन्ती छात्रा एव पतिता। छात्रां समीपस्थं वैयक्तिकचिकित्सालयं प्रावेशयत्। गतदिवसे कोल्लं ट्रिनिट्टी लैस्यं विद्यालये समाना घटना सञ्जाता परं तत्र पतिता बालिका मृता आसीत्। अध्यापिकाभिः कृता मानसिकपीडा एव तत्र आत्महत्यायाः कारणमिति रक्षिदलं निरणयत्।
https://navavani.org.in/wp/archives/2785,"हेलि कोप्टर् दुर्धटना, सौदी राजकुमारः मृतः।","रियाद् – यमन् सीमनि सञ्जातायां व्योमयानदुर्घटनायां सौदी राजकुमारः मन्सूर् बिन् मुक्रिन् कालकबलीभूतः। असिर् प्रविश्यायाम् उपपाज्यपालः अस्त्ययम्। नगरपालः, उपसचिवः, प्रबन्धकश्च तस्य सहयात्रिकः आसीत्। तेषामवस्थां प्रति सूचना न लब्धा, सर्वे मृताः इति अनौद्योगिकी सूचना। दुर्घटनाकारणमपि अज्ञातमेव। अबहा प्रदेशात् ६० कि.मी. मिते दूरे समुद्रतीरे आसीत् दुर्घटना। आभ्यन्तरयुद्धेन नष्टप्रायस्य यमन् देशस्य दक्षिणसीमां संदृश्यमानः आसीदयम्। तदानीम् अपघातः समभवत्।"
https://navavani.org.in/wp/archives/2777,निर्भय् प्रक्षेपास्त्रं पुनः परीक्षणाय सज्जं भवति।,"नवदेहली – भारतस्य देशीय भौमोपरितलप्रक्षेपास्त्रं निर्भय् नामकं पुनरपि परीक्षणाय सज्जं भवति। भाविनि सप्ताहे अस्य पञ्चमं परीक्षणं भविता। डिफन्स् इन्स्टिट्यूट् आफ् फिसियोळजी आन्ट् अलैड् सयन्स् संस्थया आयोजिते आन्ताराष्ट्राधिवेशने डि.आर्.डि. ओ. मुख्यः क्रिस्टफर् महाशयः एव वार्तामिमां सूचितवान्। २०१६ डिसेम्बर् मासे ओडीषा तीरे कृतं परीक्षणं विफलमासीत्। विक्षेपणात् परम् एकादशे निमेषे प्रक्षेपास्त्रस्य नियन्त्रणं विनष्टं जातम्।
७५० तः १००० कि.मी. पर्यन्तं दूरपरिधिभूतं निर्भय् प्रक्षेपास्त्रं स्थलात् युद्धविमानात् युद्धपोतात् अन्तर्वाहिन्याश्च विक्षेप्तुं शक्यम्। रोक्कट् सदृशं लम्बरूपेण उत्तीर्य विमानसदृशं तिरश्चीनं डयतुमपि इदं प्रभवति।"
https://navavani.org.in/wp/archives/2752,राष्ट्रीयविचारसत्रं तृप्पूणित्तुरा संस्कृतकलाशालायाम्।,"तृप्पूणित्तुरा – नवम्बर् ६तः १ पर्यन्तं तृप्पूणित्तुरा संस्कृतकलाशालायां राष्ट्रीयविचारसत्रम् आयोज्यते। ब्रह्मसूत्रभाष्यं भामितीं चाधारीकृत्यैव विचारसभा प्रचाल्यते। विचारसभायां प्रसिद्धः वेदान्तपण्डितः मणिद्रविडशास्त्री, श्रीपादसुब्रमण्यं, महाबलेश्वरभट्टः, इत्येते महाशयाः प्रबन्धान् प्रस्तुवन्ति।"
https://navavani.org.in/wp/archives/2738,मादकांशयुक्तानाम् औषधानां नियन्त्रणम्।,"अनन्तपुरम् – उन्मादकांशयुक्तान् औषधान् औषधशालायां विक्रेतुं सर्वकारः नियन्त्रणमायोजयति। एतादृशमौषधम् इतः परं विक्रेतुं क्रेतुं च चिकित्सकस्य निर्देशयुक्तं कागदपत्रम् आवश्यकम्। औषधविक्रेता एतत् स्वीकृत्य स्वशालायां पञ्चीकुर्यात्। औषधशालासु निरीक्षणं शक्तं कर्तुं स्वास्थ्यविभागः निरणयत्।
मादकावस्थाप्राप्तये एतादृषमौषधं बहवः उपयुञ्जति। एषा रीतिः स्वास्थ्याय हानिकरा भवति। अतः एव सर्वकारेण  नियन्त्रणमायोजितम्।"
https://navavani.org.in/wp/archives/2739,अद्य गुरुनानाक् जयन्ती।,अद्य अशेषे∫पि देशे गुरुनानाक जयन्ती समायोज्यते। सिख-धर्मावलम्बिनां कृते दिवसो∫यं पवित्रतमदिवसेन आमान्यते। सिख-धर्मस्थापकस्य गुरुनानाकदेवस्य शिक्षां स्मारयितुं दिवसो∫यं परिपाल्यते। सर्वेषां सिख-धर्मावलम्बिनां कृते नववाण्याः शुभाशयाः।
https://navavani.org.in/wp/archives/2727,चेन्नै नगरे अतिवृष्टिः अनुवर्तते‍‍‍।,चेन्नै – चेन्नै नगरे अतिवृष्टिः अद्यापि अनुवर्तते। विद्याभ्याससंस्थानां विरामः घोषितः।अतिवृष्ट्या समुद्रतीरजनपदाः जलोपप्लवेन दुरितमयाः अभवन्। भाविनि २४ होराभ्यन्तरे अतिवृष्टिः अनुवर्तिष्यते इति सूचना अस्ति।
https://navavani.org.in/wp/archives/2664,"स्त्रीसुरक्षा विषये गोवा प्रथमस्थाने, केरलस्य द्वितीयं स्थानम्।",नवदिल्ली- भारते स्त्रीसुरक्षापट्टिकायां केरलं द्वितीयस्थाने। शिक्षा स्वास्थ्यं आक्रमणात् सुरक्षा इत्येतान् घटकान् परीक्ष्य सज्जीकृता भवति पट्टिकेयम्। प्रथमल्थाने गोवा राज्यं भवति।  २०११ आरभ्य जनगणतिप्रभृतिभ्यः दत्ताभ्यः अंशान् स्वीकृत्य पट्टिका निर्मिता।
https://navavani.org.in/wp/archives/2692,अपघाते पतितानां कृते ४८ होरापर्यन्तं निःशुल्का चिकित्सा।,"तिरुवनन्तपुरम् – रथ्यायाम् अपघाते पतित्वा चिकित्सालयं प्रवेशितानां कृते ४८ होरा पर्यन्तं निश्शुल्कां चिकित्सां प्रदातुं केरलसर्वकारः निरणयत्। एतदर्थं ट्रोमा केयर् नामिका परियोजना आविष्करणीया इति मुख्यमन्त्रिणः पिणरायि विजयस्य आध्यक्ष्ये सम्पन्ने उन्नतसमितेः अधिवेशने निर्णयो जातः।
चिकित्सालये प्रविष्टे सति ४८ होरावधि रोगिणः बन्धुभ्यो वा धनस्वीकारं विनैव चिकित्सा प्रदानार्थं निर्देशमेव परिगणयति। ४८ होराभ्यन्तरे क्रियमाणायाः अत्यासन्नचिकित्सायाः व्ययः सर्वकारेण दीयते। एषा धनराशिः अभिरक्षानिगमात् सर्वकारेण स्वीक्रियते च।"
https://navavani.org.in/wp/archives/2683,उदयभानोः पश्चात् प्रमुखाः निगृहीष्यन्ते।,एरणाकुलम् – भूविक्रयानुयोजकस्य राजीवस्य हत्याकाण्डे अभिभाषकः उदयभानुः तादृशाः प्रमुखाश्च गृहीताः। तदनु केचन प्रगल्भाः विषये∫स्मिन् प्रतिसन्धिमेष्यति इति सूचना। राजीवस्य हत्यायाः पृष्ठभूमौ भूविक्रयानुबन्धाः अत्याचाराः एवेति स्पष्टमभवत्। तान् सर्वान् गृहीतुं अत्याचारिणः नियमपरिधौ नेतुं च सुसन्नद्धं भवति रक्षिदलम्।
https://navavani.org.in/wp/archives/2636,एषुत्तच्छन् पुरस्कारः कवये सच्चिदानन्दाय।,अस्य वर्षस्य एषुत्तच्छन् पुरस्काराय  प्रशस्तः कविः सच्चिदानन्दः अर्हो/भवत्। पञ्चलक्षं रूप्यकाणि प्रशस्तिपत्रं च पुरस्कारः। कैरलीसाहित्याय समग्रं योगदानमभिलक्ष्य केरलसर्वकारैः आयोजितः परमोन्नतः पुरस्कारः भवत्ययम्। गते वर्षे सी. राधाकृष्णः आसीत् पुरस्कारविजेता। केरलराज्यस्य जन्मदिने एव पुरस्कारः घोषितः।
https://navavani.org.in/wp/archives/2624,अद्य केरलानां जन्मदिनम्।,अद्य केरलराज्यस्य औद्योगिकं जन्मदिनमाचरन्ति कैरलीयाः। १९५६ तमे वर्षे नवम्बर् मासस्य प्रथमे दिने भवति केरलराज्यस्य रूपवत्करणम्। अनया मलयाळभाषया व्यवहारं कृतवतां जनानां समूहः केरलमिति नाम्ना प्रत्येकं राज्यम् अलभत।  दिने∫स्मिन् मालिन्यमुक्तकेरलमित्यादयः नैकाः पद्धतयः केरलसर्वकारेण प्रारम्भ्यन्ते। सन्दर्भे∫स्मिन् सर्वेषां केरलीयानां कृते नववाण्याः शुभाशंसाः।
https://navavani.org.in/wp/archives/2609,संस्कृताध्यापकपरिषदः राज्यस्तरीयं सम्मेलनम्।,"कासरगोड् – केरलीय संस्कृताध्यापकपरिषदः राज्यस्तरीयं सम्मेलनम् आगामीवर्षस्य फेब्रुवरि मासे २२-२४ दिनांकेषु  कासरगोड् जिल्लायां प्रचलिष्यति। एतत्सम्मेलनम् अभिलक्ष्य स्वागतसंघस्य रूपवत्करणमत्र सम्पन्नम्।  योगे∫स्मिन् रषीद् पूरणम् अध्यक्षभाषणमकरोत्। ऐ.वि. भट्ट् योगस्य उद्घाटकः आसीत्। के सुनिलकुमार्, के.के.गिरीषकुमार्, निलमन शंकरः, हरिकृष्णः, के.टि. मधु, के. कृष्णप्रसाद्, के गणेषकुमार्, इ.ए. अरुणकुमार् च भाषणं कृतवन्तः।"
https://navavani.org.in/wp/archives/2603,इन्दिरागान्धिनः स्मरणदिनम्।,नवदिल्ली – राष्ट्रमद्य प्राक्तनप्रधानमन्त्रिणः इन्दिरागान्धी महाभागायाः त्रयस्त्रिंशत्तमां स्मरणापुण्यतिथिम् उपलक्ष्य तस्यै श्रद्धाञ्जलिं समर्पयति। नवदिल्ल्यां तस्याः समाधिस्थले शक्तिस्थले नेतृभिः गण्यमानजनैश्च श्रद्धाञ्जलिः समर्पयिष्यते। अवसरे∫स्मिन् नैके कार्यक्रमाः समायोज्यन्ते।
https://navavani.org.in/wp/archives/2594,"सेतुः भित्वा एका मृता, बहवः आहताः।","कोल्लम्- कोल्लं जनपदे चवरा देशे अयोनिर्मितः पुरातनः सेतुः भित्वा जले पतितः। अस्यां दुर्घटनायां एका मृता, विंशतिपरिमिताः आहताः सन्तः कोल्लं जनपदचिकित्सालयं प्रवेशिताः। चवरा देशीया श्यामला देवी एव मृता। प्रातः ११ वादने आसीत् दुर्घटना। के.एं.एं.एल्. संस्थायाः कर्मकराः एव अपघाते पतिताः। तद्देशीयस्य राष्ट्रिय जलमार्गस्य तिरश्चीनतया  बहोः कालात् पूर्वं निर्मितः आसीत् अयोमयः सेतुः।"
https://navavani.org.in/wp/archives/2559,गायिका एस्. जानकी सङ्गीतवेदिकाम् आपृच्छत्।,संगीतवेदिकां त्यक्तुं गायिका एस्. जानकीवर्या निरणयत्। ह्यस्तने मैसूरुनगरे आयोजिते सामान्याधिवेशने आराधकवृन्दम् अश्रुणा सम्पूर्य आतृप्ति गायन्ती सा वेदिकाम् अत्यजत्। अन्तरालरहितं होराचतुष्टयम् आराधकेभ्यो शुद्धं सङ्गीतं ददती इतःपरं चलचित्रे संगीतनिशायां च न आलपिष्यति। तस्याः वयसः आधिक्यं शुद्धस्वरं बाधते इति शङ्कया एव सा गीतकार्यक्रमान् त्यक्तुं निश्चिकाय। मैरूरु नगरे मानसगंगोत्री मध्ये आसीत् अन्तिमा वेदिका। मलयालं तेलुगु तमिल् कन्नटभाषासु बहूनि गानानि सा तत्र आलपितवती।
https://navavani.org.in/wp/archives/2556,हादियायाः मोचनार्थं तुरन्तप्रवर्तनम् अनिवार्यम् – सच्चिदानन्दः।,"नवदेहली – हादियां बन्धनात् मोक्तुं शारीरिकतया मानसिकतया च तां सुरक्षितां कर्तुम् अधिकारान् संरक्षितुं च सर्वकारसंस्थाः स्त्री-मानवाधिकारसंघटनाश्च शीघ्रं प्रयतेरन्  इति कविः सच्चिदानन्दः प्रावोचत्। हादियाव्यवहारस्य धर्मसम्बन्धः नास्ति। न्यायालयाः पितरौ स्वयंप्रख्यापितसंरक्षकाश्च सम्भूय कस्याश्चन वनितायाः मौलिकाधिकारान् घ्नन्ति। तादृशी समस्या एषा इति दि वयर् जालपुटमाध्यमे लिखिते लेखे स ऊचिवान्।
व्यवहारे उच्चन्यायालयस्य निर्णयः पक्षपातपरः इस्लां विरुद्धतारूपश्च। हादियायाः विचारादीन् न्यायालयः न पर्यगणयत्। स्त्रियः अपि स्वकीया इच्छा अस्तीति कार्यं निरासयत्। केरलेषु मिश्रविवाहाः वर्धन्ते। स्त्रीशिक्षायां वृत्तौ च सम्भूतम् औन्नत्यमेवास्य कारणम्। एतत् समाजस्य प्रगतेः सूचनारूपेण द्रष्टव्यमित्यपि स अवादीत्।"
https://navavani.org.in/wp/archives/2539,न्यायालयेषु जनानां विश्वासः नष्टो मा भूत् – राष्ट्रपतिः।,"नीतिव्यवस्थायां जनानाम् उन्नतः विश्वासः अस्ति। स विश्वासः परिरक्षणीयः इति राष्ट्रपतिः रामनाथ कोविन्दः अभिभाषकान् उदबोधयत्। एरणाकुलं जनपदे केरलीयोच्चन्यायालयस्य वज्रजयन्तीसमरोहस्य समापनाधिवेशनम् उद्घाटयन् भाषमाणः आसीत् राष्ट्रपतिः।
सामान्यजनानां केवलं नीतिलाभेन किमपि प्रयोजनं नास्ति। जनाः न्यायालयस्य आदेशः मातृभाषायां लभेरन् इति च सः चोदितवान्।"
https://navavani.org.in/wp/archives/2530,"केरलं राज्यान्तराणाम् आदर्शभूतं राज्यं, सर्वेषु रङ्गेषु पुरोवर्ति-राष्ट्रपतिः।","तिरुवनन्तपुरम्- केरलदेशं पुनरपि प्रकीर्तयन् राष्ट्रपतिः रामनाथ कोविन्दः। आरोग्य-शिक्षा-पर्यटनादिषु रङ्गेषु केरलम् अग्रे सरति। अतिथिसत्कारे अपि केरलं समस्तमपि विश्वम् अतिशेते इति राष्ट्रपतिना निगदितम्।
केरलं भारतस्य अङ्कीय-शक्तिदुर्गः भवति। टेक्नोसिट्टी राष्ट्रस्य अभिमानमेव इति च सः अवदत्। पल्लिप्पुरं टेक्नोसिट्टी पद्धतेः प्रथममन्दिराय शिलान्यासं कुर्वन् भाषमाणः आसीत् राष्ट्रपतिः।
टेक्नोसिट्टी समुच्चये प्रथमं ऐ.टी.मन्दिरं २०१९ तमे वर्षे पूर्तीकरिष्यति इति अस्मिन् समारोहे भाषमाणः मुख्यमन्त्री पिणरायि विजयः अवदत्।
द्विदिवसीयसन्दर्शनार्थमेव राष्ट्रपतिः अद्य केरलं प्राप्तवान्। व्योमसेनायाः विशेषविमाने केरलराजधानीं प्राप्तं राष्ट्रपतिं मुख्यमन्त्री पिणरायि विजयः, राज्यपालः ज. पी. सदाशिवं,  कटन्नप्पल्लि रामचन्द्रः,  मात्यू.टी.तोमस् इति द्वौ मन्त्रिणौ  मुख्यसचिवः, रक्षिदलनेता च सम्भूय प्रत्युज्जगमुः।"
https://navavani.org.in/wp/archives/2524,मुद्रानिरोधः- सज्जीकरणाय समयः देयः आसीत्।-अरुन्धती भट्टाचार्या।,"नवदेहली- मुद्रानिरेधार्थं भारते सज्जीकरणम् आवश्यकमासीत्। तदर्थं समयो/पि देयः आसीदिति भारतीय राज्य वित्तकोशस्य (SBI)भूतपूर्वा मेधावी श्रीमती आरुन्धती भट्टाचार्या अवदत्। आवश्यकः समयः अदास्यत् चेत् प्रवर्तनानि  सफलानि अभविष्यत्। मुद्रां कस्माच्चिद्देशात् इतरत्र नेतुं एस्.बी.एे. संस्थायाः पृथक् नियमाः सन्ति। अकस्मात् मुद्रानिरोधघोषणा वित्तकोशान् प्रतिसन्धिमनयत् इति च सा सूचितवती। मुद्रानिरोधानन्तरं ए.टी.एं. मध्ये नूतनीं मुद्राम् अलभमानाः सामान्यजनाः वित्तकोशान् विरुध्य रूक्षं विमर्शनमपि अकुर्वन्।
गते वर्षे नवम्बर् ८ दिनाङ्के ५००, १००० मूल्यरूप्यकाणां मुद्रां निरोद्धुं प्रधानमन्त्री निर्णयमकरोत्।"
https://navavani.org.in/wp/archives/2506,पुनत्तिल् कुञ्ञब्दुल्ला वर्यः दिवंगतः।,कोषिक्कोट् – विख्यातः कैरलीसाहित्यकारः पुनत्तिल् कुञ्ञब्दुल्ला महाशयःपञ्चत्वमगात्। भिषग्वरः आसीदयं कैरलीसाहित्ये स्वकीयया शैल्या पृथक् पन्थानमुदघाटयत्। बहवः लघुकथाः आख्यायिकाश्च अनेन विरचिताः। वार्धक्ये स्वगृहे विश्रान्तः आसीत्। कोषिक्कोट् नगरस्थे एकस्मिन् वैयक्तिकचिकित्सालये आसीत् अस्य अन्त्यम्।
https://navavani.org.in/wp/archives/2486,जातीयस्पर्धासंवर्धकेषु विषयेषु तीव्रा कर्मचेष्टा आवश्यकी-मुख्यमन्त्री।,तिरुवनन्तपुरम्- जातीयस्पर्धासंवर्धकेषु विषयेषु त्वरिता कर्मचेष्टा स्वीकर्तव्या इति केरलमुख्यमन्त्री श्री पिणरायि विजयः उक्तवान्। नवमाध्यमेषु एतादृशव्यवहारः वर्धयन्नस्ति। जिल्लासंविधानपरिषदः रक्षिदलं च एकीभूय एतादृशप्रवर्तनेषु निरतान् प्रतिनिवर्तयितुं प्रयतेरन् इत्यपि स अवादीत्।
https://navavani.org.in/wp/archives/2478,विश्वचषक-पादकन्दुकक्रीडायाः अन्तिमस्पर्धा।,ऊनसप्तदशवर्षीय-विश्वचषक-पादकन्दुकस्पर्धा-शृङ्कलायां ह्यः कोलक्कत्तानगरे सञ्जाते द्वन्दे एकं विरुद्ध्य अङ्कत्रयेण ब्रसीलं पराजयित्वा इङ्गलण्डेन निर्णायकान्तिमस्पर्धायां प्रवेशो लब्धः। अपरतः नवीमुम्बय्यां समायोजितायां स्पर्धायां स्पैन-दलेन माली-वृन्दम् अकम् अङ्कम् विरुध्य अङ्कत्रयेण पराजितम्।
https://navavani.org.in/wp/archives/2475,एस्.एस्. एल्.सी. परीक्षायां परिष्कारः- समयसारिणी प्रख्यापिता।,एस्.एस्.एल्.सी. परीक्षा अस्मात् वर्षादारभ्य परिष्कृतरूपेण प्रचलिष्यति। परीक्षादिनाङ्काः प्रख्यापिता। २०१८ मार्च ७तः २६पर्यन्तं परीक्षा भविष्यति। मातृका परीक्षा फेब्रूवरी १२ तः २१ पर्यन्तं भविष्यति।परीक्षाप्रश्नसञ्चयेषु छात्रैः निर्मिताः प्रश्नाःअपि उन्नीयन्ते। छात्राः चोद्यान् निर्मीय शिक्षकान् समर्पयन्ति। शिक्षकाः तेषां प्रश्नानां साङ्गत्यं परीक्ष्य संशोध्य च प्रश्नसञ्चयेषु जालपुटद्वारा उन्नेष्यन्ति। तानि चोद्यानि तत्तच्छात्राणां नाम्नि प्रश्नसञ्चयेषु उपलभ्यन्ते।
https://navavani.org.in/wp/archives/2464,ऐ.वी. शशी मृतिमुपगतः,चेन्नै – विख्यातः कैरलीचलचित्रनिदेशकः ऐ.वी. शशी महाभागः दिवंगतः। आमयपीडया आतुरालयं नीयमानः आसीत्। मध्येमार्गं कालकबलितो/भूत्। चेन्नैपुर्याम् अद्य प्रातः ११ वादने आसीत् देहवियोगः। प्रसिद्धा अभिनेत्री सीमा अस्ति तस्य पत्नी। १९७५ तः आरभ्य कैरलीचलच्चित्रमण्डले जाज्वल्यमानं नक्षत्रप्रकाण्डं भवत्ययम्। इतः पर्यन्तं १५० अधिकं चलचित्राणां निदेशनम् अनेन कृतम्। बहवः पुरस्काराः अपि स्वायत्तीकृतः। तस्य वियोगे मुख्यमन्त्री पिणरायि विजयः अन्वशोचयत्। चलच्चित्रमण्डले बहवः तस्मै श्रद्धाञ्जलिमर्पयन्तः सन्ति।
https://navavani.org.in/wp/archives/2455,"गुरुवायुपुरमन्दिरे अहिन्दूनां प्रवेशः, सर्वकारेण पुरो गन्तव्यम् – तन्त्री।","गुरुपवनपुरमन्दिरे हैन्दवेतराणां प्रवेशसम्बन्धिनि विषये सर्वकारस्य पादन्यासः आवश्यकः इति मन्दिरस्य तन्त्री चेन्नास् दिनेशन् नम्पूतिरिवर्यः। अस्मिन् विषये तन्त्री-पण्डितसमाजैः सह सम्मन्त्र्य कार्याणि कुर्यात् इति स न्यवेदयत्।
आचाराणां कालानुसृतं परिवर्तनम् आवश्यकम्। एतादृक्षु विषयेषु सर्वकाराणां निर्णयः परमप्रधाऩः इति स अवोचत्। सर्वकारस्य निर्णयेन सहकर्तुं सन्नद्ध इत्यपि सो/सूचयत्।"
https://navavani.org.in/wp/archives/2451,कौमारकेरळानाम् आवेगस्य अद्य परिसमाप्तिः,"क्रीडाप्रेमिषु उत्साहं पूरयन् एकषष्ठितमः विद्यालयीयक्रीडासमारोहः पालानगरस्थे नूतने सांस्लेषिकरेखामार्गे अद्य समाप्तिमेष्यति। सायं ४.३० वादने क्रीडाङ्कणे सम्पद्यमानं समापनसमापोहं विपक्षिदलनेता रमेश् चेन्नित्तला वर्यःउद्घाटयिष्यति। पाला सदस्यस्य श्रीमतः के.एं. माणी वर्यस्य आध्यक्ष्ये शिक्षामन्त्री प्रोफ. रवीन्द्रनाथः चषकपुरस्कादीन् वितरिष्यति।
क्रीडामेलायां २०५ अङ्कैः एरणाकुलं जिल्ला अग्रे सरति।१७५ विभागाः इतःपर्यन्तं समाप्ताः। २२ विभागाः अवशिष्टाः। द्वितीयस्थाने १३४ अङ्कैः पालक्काट्, तृतीयस्थाने ८६अङ्कैः काषिक्कोट् च एरणाकुलम् अनुगछतः।"
https://navavani.org.in/wp/archives/2439,एष्या चषक होक्की स्पर्धा-विजयकिरीटः भारताय।,एष्याभूखण्डस्य होक्कीस्पर्धाविजयिनः स्थानं भारतेन स्वायत्तीकृतम्। मलेष्यया सह क्रीडने एकं विरुद्ध्य लक्ष्यकन्दुकद्वयेन भारतं विजयकिरीटमधारयत्। भारतस्य सङ्घात् रमण्दीप् सिंहः ललित् उपाध्यायश्च लक्ष्यकन्दुके सम्पदितवन्तौ। एष्या चषकस्पर्धायां भारतं सप्तमवारं क्रीडान्तिमचरणं प्राप्नोति। तेषु तृतीयो/यं विजयः। अस्मिन् क्रीडासत्रे सर्वास्वपि स्पर्धासु भारतेन विजयः प्राप्तः आसीत्।
https://navavani.org.in/wp/archives/2434,सुषमा स्वराज् महाभागायाः बंग्लादेश् पर्यटनम्,"भारतस्य विदेशकार्यमन्त्री सुषमा स्वराज् वर्या बंग्लादेश् प्रधानमन्त्रिणा षेख् हसीनया सह मेलिष्यति। द्विदिवसीयसन्दर्शनार्थं बंग्लीदेशराष्ट्रं प्राप्ता सुषमा महाभागा जे.सी.सी. अधिवेशने/पि भागं भजिष्यति।
सुषमा महाभागायाः द्वितीयं बंग्लादेशपर्यटनं भवतीदम्। २०१४ तमे वर्षे सा तत्र प्रथमवारं सन्दर्शनं व्यधास्यत्। षेख् हसीनया सह मेलने उभयोः राष्ट्रयोः मिथः राष्ट्रतन्त्रकार्य़ाण्यपि चर्चाविषयः भविष्यति। गते एप्रिल् मासे षेख् हसीनायाः भारतपर्यटनं संवृत्तमासीत्।"
https://navavani.org.in/wp/archives/2404,उपराष्ट्रपतिः चिकित्सालयात् प्रतिनिवृत्तः,नवदिल्लीस्थे अखिलभारतीय वैद्यकशास्त्रसंस्थाने (AIIMS) ह्यः आकस्मिकचिकित्सार्थं प्रवेशितः उपराष्ट्रपतिः श्री वेङ्कय्य नायिडू अद्य चिकित्सालयात् प्रतिनिवृत्तः। वैद्याः तस्मै आन्जियोग्रां नामिकां शुश्रूषां  प्रायच्छन्। अपि च त्रिदिवसीयं विश्रमं तस्मै निरदिशन्। सन्दर्शकाः निरुद्धाः।
https://navavani.org.in/wp/archives/2394,"ब्राह्मणेतरान् अर्चकत्वेन नियोक्तुं निर्णय एव यथार्थः विप्लवः, कुम्मनम्।",तिरुवितांकूर् देवस्थानाधीनेषु मन्दिरेषु ब्राह्मणेतरान् अर्चकत्वेन नियोक्तुं सर्वकारस्य निर्णयः यथार्थतः विप्लव एवेति भा.ज.पा. दलस्य राज्याध्यक्षः कुम्मनं राजशेखरः अवादीत्। परवूर् जनपदे हिन्दू ऐक्यवेदी इति दलस्य नेतृत्वे कर्मणा ब्राह्मण्यं प्राप्तान् समादृत्य भाषमाण‌ः आसीत् सः। एदत् ऐतिहासिकं मुहूर्तं भवति सममेव अभिमानकरः असामान्यश्च अनुभवः। एतादृशः निमेषः जीवने अपूर्व एवेति स असूचयत्।
https://navavani.org.in/wp/archives/2387,आरक्षि-स्मृति-दिवसः।,अद्य अशेषे∫पि देशे आरक्षि-स्मृति-दिवसः आयोजयिष्यते। गृहमन्त्री राजनाथसिंहः आरक्षि-स्मारक-प्राङ्गणे वीरतां गतेभ्यो भटेभ्यः श्रद्धाञ्जलीन् समर्पयिष्यति। ध्यानास्पदं वर्तते यद् गतशताब्द्याः ऊनषष्टितमे वर्षे एतस्मिन्नेव दिनाङ्के चीन-संलग्न-सीम्नि देशरक्षायां लग्नाः दशरक्षिभटाः वीरतां गताः आसन्। तेषामेव स्मृतौ दिवसो∫यं परिपाल्यते।
https://navavani.org.in/wp/archives/2381,ताज् महल् शवकुटीर एवेति विवादः,"ताजमहल् अशुभसूचनां ददाति, अतः अस्य चित्राणि गृहे न परिपालयन्तु इति भा.ज.पा. दलस्य मन्त्री अनिल् विज् महाशयः।
पूर्वं भा.ज.पा. दलस्य नेता संगीत् सोमः,  विनय् कत्यार्, सुब्रह्मण्यस्वामी इति द्वौ भ.ज.पा. दलसदस्यौ च ताजमहलं प्रति विवादरूपोण प्रस्तावनामकुर्वन्। ताजमहल् मन्दिरं भारतीयसंस्कृतिं नानुसरति इति संगीत् सोमः, शिवमन्दिरस्य स्थान एव ताजमहल् तिष्ठति इति विनय् कत्यार्, जयपुरमहाराजात् स्वायत्तीकृते स्थले ताजमहल् स्थापितमिति सुब्रह्मण्यस्वामी च अवदन्।"
